2A0040280C-69P,69P,Quai Port Plaisance Tino Rossi,20000,Ajaccio,CAD,41.918076,8.739995
2A0040310K-10,10,Rue Colomba,20000,Ajaccio,C+O,41.914870,8.727850
2A0040310K-11,11,Rue Colomba,20000,Ajaccio,C+O,41.914643,8.728293
2A0040310K-2,2,Rue Colomba,20000,Ajaccio,C+O,41.915761,8.729433
2A0040310K-4,4,Rue Colomba,20000,Ajaccio,C+O,41.915290,8.728658
2A0040330G-10,10,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928537,8.737196
2A0040330G-11,11,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928152,8.735700
2A0040330G-1,1,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.927969,8.738333
2A0040330G-13,13,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928154,8.734685
2A0040330G-18,18,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928692,8.734532
2A0040330G-2,2,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928334,8.738353
2A0040330G-27,27,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928995,8.732198
2A0040330G-2B,2BIS,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928647,8.737821
2A0040330G-3,3,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928086,8.737729
2A0040330G-39,39,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.929091,8.730754
2A0040330G-403P,403P,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928346,8.734739
2A0040330G-4,4,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928412,8.738227
2A0040330G-5,5,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928249,8.737115
2A0040330G-6,6,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928478,8.737837
2A0040330G-7,7,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928305,8.736991
2A0040330G-8,8,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928538,8.737179
2A0040330G-9,9,Rue Col Colonna d'Ornano,20000,Ajaccio,CAD,41.928062,8.736331
2A0040340T-1,1,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.924834,8.737645
2A0040340T-2,2,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.925161,8.737627
2A0040340T-2B,2BIS,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.925217,8.737214
2A0040340T-3,3,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.924920,8.737115
2A0040340T-4,4,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.925243,8.737064
2A0040340T-5,5,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.924897,8.737014
2A0040340T-5B,5BIS,Rue du Comte Bacciochi,20000,Ajaccio,C+O,41.924827,8.737529
2A0040340T-6,6,Rue du Comte Bacciochi,20000,Ajaccio,OSM,41.925296,8.736173
2A0040350D-10,10,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.929894,8.738280
2A0040350D-14,14,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.929748,8.738113
2A0040350D-2,2,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.930235,8.738845
2A0040350D-4,4,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.930224,8.738667
2A0040350D-6,6,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.930068,8.738465
2A0040350D-6B,6BIS,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.930067,8.738482
